register,condition,feature_group,feature,n_pairs,median_t015,median_t100,direction,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
formal,detector_evasive,ner,ner_PRS_rate,170,0.0,0.0,=,0.18293812936451845,0.44629014396456257,0.01175255663572911,0.37020553402546696,False
formal,detector_evasive,ner,ner_TME_rate,170,0.0,0.0,=,0.06542036607452495,0.28888888888888886,0.44126813332892967,0.7963498764456647,False
formal,detector_evasive,ner,ner_WRK_rate,170,0.0,0.0,=,-0.1081878531699311,-1.0,0.17971249487899976,0.6289937320764991,False
formal,detector_evasive,ner,ner_total_rate,170,0.0,0.0,=,0.17940994145898265,0.322373696872494,0.009417365142357142,0.37020553402546696,False
formal,detector_evasive,textstat,char_count,170,1077.5,1137.5,t1.0>t0.15,0.1374967766914528,0.1395252837977296,0.11461688434004139,0.6289937320764991,False
formal,detector_evasive,textstat,rough_syllable_count_sv,170,321.5,337.0,t1.0>t0.15,0.12795567698154042,0.13739250085999313,0.1202593914909516,0.6289937320764991,False
formal,detector_evasive,textstat,textstat_flesch_kincaid_grade,170,10.447620915032683,10.321957743821923,t1.0<t0.15,-0.0037756972756970127,-0.04712762297901617,0.5940851610464658,0.9128625645348133,False
formal,detector_evasive,textstat,textstat_flesch_reading_ease,170,36.90033333333335,38.86260048610818,t1.0>t0.15,0.02407061354109451,0.051530787753697974,0.560083782642658,0.8821319576621864,False
formal,detector_evasive,textstat,textstat_gunning_fog,170,13.669844978030818,13.827079198751026,t1.0>t0.15,0.07272615872015191,0.06281389748882009,0.47751316874345884,0.7963498764456647,False
formal,detector_evasive,textstat,textstat_smog_index,170,11.623815697555745,11.851496977057657,t1.0>t0.15,0.09171677668030229,0.06494787264018033,0.4653174274512395,0.7963498764456647,False
formal,detector_evasive,textstat,word_count,170,139.5,148.0,t1.0>t0.15,0.13495101629810405,0.13748694744169856,0.12108116867671777,0.6289937320764991,False
formal,detector_evasive,pos_proportions,pos_ADJ,170,0.08270562171143728,0.08292209462778025,t1.0>t0.15,0.028834603524452225,0.03384932920536636,0.7018882182375488,0.9192865560275433,False
formal,detector_evasive,pos_proportions,pos_ADP,170,0.08811764705882352,0.09019774011299435,t1.0>t0.15,-0.01779506036024691,-0.01802993386703794,0.8389114035388994,0.9609348804172847,False
formal,detector_evasive,pos_proportions,pos_ADV,170,0.03439824205544287,0.03389938712972421,t1.0<t0.15,-0.02012378774598352,-0.02483660130718954,0.7788211396450611,0.9257685244837518,False
formal,detector_evasive,pos_proportions,pos_AUX,170,0.0451795152177875,0.04301572617946346,t1.0<t0.15,-0.088088467626067,-0.09652562779497764,0.2750420439209408,0.7963498764456647,False
formal,detector_evasive,pos_proportions,pos_CCONJ,170,0.041325136612021855,0.04093567251461988,t1.0<t0.15,-0.010164811921001658,-0.0022703818369453044,0.9795175354017679,1.0,False
formal,detector_evasive,pos_proportions,pos_DET,170,0.026560846560846563,0.029484207476093885,t1.0>t0.15,0.058274941443065956,0.06396167934629474,0.47212088566199584,0.7963498764456647,False
formal,detector_evasive,pos_proportions,pos_INTJ,170,0.0,0.0,=,0.10852808783200839,1.0,0.17971249487899976,0.6289937320764991,False
formal,detector_evasive,pos_proportions,pos_NOUN,170,0.28957831325301203,0.28128128128128127,t1.0<t0.15,-0.09268496960920346,-0.12597179222566218,0.1543000672121656,0.6289937320764991,False
formal,detector_evasive,pos_proportions,pos_NUM,170,0.0,0.0,=,-0.0035777842553176356,-0.05754385964912281,0.6650106589912761,0.9192865560275433,False
formal,detector_evasive,pos_proportions,pos_PART,170,0.018405600722673894,0.018943811488890884,t1.0>t0.15,-0.009166302327625319,-0.0005635390250774866,0.9949453647104163,1.0,False
formal,detector_evasive,pos_proportions,pos_PRON,170,0.027747481875922242,0.03125,t1.0>t0.15,0.10593024168666511,0.11326139923424991,0.20159745254397188,0.6684547110668542,False
formal,detector_evasive,pos_proportions,pos_PROPN,170,0.005,0.00579273396952955,t1.0>t0.15,0.15059778420398787,0.1714929214929215,0.1168269516169929,0.6289937320764991,False
formal,detector_evasive,pos_proportions,pos_PUNCT,170,0.1392583199307188,0.13612245464899853,t1.0<t0.15,0.041618741795000365,0.08785689714482284,0.320467525326969,0.7963498764456647,False
formal,detector_evasive,pos_proportions,pos_SCONJ,170,0.01540499920898592,0.016483516483516484,t1.0>t0.15,0.03811055251905036,0.08283433133732535,0.3531873930742965,0.7963498764456647,False
formal,detector_evasive,pos_proportions,pos_SYM,170,0.0,0.0,=,-0.029362758718548525,-0.2,0.7150006546880893,0.9192865560275433,False
formal,detector_evasive,pos_proportions,pos_VERB,170,0.12313190383365821,0.12195121951219512,t1.0<t0.15,-0.07796093101244474,-0.0714826281389749,0.41889766965052655,0.7963498764456647,False
formal,detector_evasive,pos_proportions,pos_X,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
