item_id,register,generator,condition,is_human,context,text,source_row,pair_id
11,formal,human,human,True,Läroplanens konkreta spår i det pedagogiska arbetet,"Det pågår ständigt diskussioner om den senaste läroplanen. Frågor som berör mig mest är: vilken ställning jag ska inta i dessa debatter, hur jag kan argumentera mitt val och finns det något samspel mellan de praktiska (lärarnas) och teoretiska (läroplanen) överväganden. Då har jag bestämt mig att ägna faktabaserade delen av uppsatsen åt studierna av studentlitteratur som på olika sätt berör ämnet, styrdokument, tidigare forskning, samt tidningsartiklar. Jag ville veta hur skolväsenden utvecklades i Sverige, vilka teorier och riktningar ligger i grunden på olika pedagogiska synen på undervisning och kunskapens natur. Jag har inriktat mig på läxor för att undersöka det rådande pedagogiska synsättet. Det var ett sätt (genom att visa hur hemläxan behandlas) att identifiera och synliggöra de problem som skolan brottas med. Den delen bygger jag i stort sätt på att ta del i andras forskning, samt genomföra en egen undersökning i form av enkäter och intervjuer. Slutsatser, som jag kom fram till, var: att befintliga styrdokument inte följs och att mål- och resultatstyrningen av skolan ännu inte fungerar, att lärarna saknar ett eget vetenskapligt kunskapssystem för att utveckla sin kompetens och behöver självklart stöd som måste komma i form av utbildning, handledning och samtal. Lärare måste intellektuellt övertygas om fördelarna med det nya i en skolreform. Till detta krävs dels tid, dels dialog med personer som de känner förtroende för",56,formal-56
12,formal,gpt,baseline,False,”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,"Uppsatsen behandlar den rättsliga ställningen för lagöverträdare med psykisk störning i svensk offentlig rätt, med särskilt fokus på gränslandet mellan straffrätt och tvångsvård. Utifrån temat ”Man kan vara sjuk och frisk samma dag” problematiseras hur rättssystemet hanterar att psykisk ohälsa kan vara fluktuerande, svårbedömd och beroende av tidpunkt, kontext och diagnostiska kriterier. Detta skapar särskilda utmaningar för rättssäkerheten när avgörande juridiska följder knyts till bedömningar av psykiskt tillstånd. Studien analyserar hur begreppet psykisk störning får rättslig betydelse i olika led: vid bedömningen av ansvar och påföljd, vid beslut om rättspsykiatrisk vård samt vid fortsatt vård, utskrivning och kontrollmekanismer. En central fråga är hur medicinska bedömningar och juridiska normer samspelar och ibland kolliderar, exempelvis när klinisk förbättring kan leda till att en person framstår som ”frisk” i vårdmiljö men samtidigt bedöms kunna utgöra en risk i frihet, eller när symtombildens variation gör att samma individ kan klassificeras olika över tid. Uppsatsen belyser även spänningen mellan samhällsskydd och individens fri- och rättigheter. Tvångsvård innebär långtgående ingrepp som kräver tydliga rättsliga ramar, förutsebarhet och effektiva möjligheter till domstolsprövning. Mot denna bakgrund diskuteras vilka krav som bör ställas på kvaliteten i utredningar och riskbedömningar, på motiveringen av frihetsinskränkningar samt på proportionalitet och likabehandling. Sammantaget visar studien att rättsordningen försöker balansera vårdbehov, skyddsintressen och rättssäkerhet, men att den rörliga gränsen mellan ”sjuk” och ”frisk” kan leda till svåra avvägningar och potentiella rättsosäkerheter för psykiskt störda lagöverträdare.",121,formal-121
13,formal,gpt,detector_evasive,False,Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter,"Den här uppsatsen handlar om effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter. Den tar sin utgångspunkt i att studenter ofta möter varumärken via korta texter. Det sker i nätbutiker, på sociala medier och i kampanjer på campus. Studien fokuserar på hur en varumärkes beskrivning kan styra hur studenter tänker om produkter. Den fokuserar också på hur studenter kopplar varumärken till värdering och ägande av produkter. Arbetet lutar sig mot etablerad forskning om attityd och varumärken. Centrala ramar är Fishbein och Ajzen och deras Theory of Reasoned Action från 1975. En annan ram är Ajzens Theory of Planned Behavior från 1991. Studien använder också Aakers Brand Equity från 1991 för att fånga hur varumärken bygger värde i studenters ögon. Den tar även upp Kahneman och Tversky och Prospect Theory från 1979 för att förklara hur beskrivningar kan styra värdering. I bakgrunden finns också Thaler och hans syn på hur folk sätter värde på saker från 1980. Syftet är att beskriva och mäta sambandet mellan varumärkes beskrivning och studenters attityd. Syftet är också att se om effekten syns i hur studenter gör värdering och hur de ser på ägande av produkter. Uppsatsen utgår från att en varumärkes beskrivning gör mer än att ge fakta. Den kan lyfta fram kvalitet, hållbarhet och status. Den kan också lyfta fram socialt ansvar och ursprung. Sådana val i texten kan påverka attityd till varumärken och produkter. Metoden bygger på en kvantitativ enkät med studenter. Enkäten använder skalfrågor som mäter attityd. Den mäter även värdering i form av betalningsvilja och upplevt värde. Den mäter ägande av produkter genom frågor om vilja att köpa, vilja att behålla och vilja att byta ut. Respondenterna får läsa en varumärkes beskrivning innan de svarar. I ett upplägg får vissa en kort och faktabaserad varumärkes beskrivning. Andra får en varumärkes beskrivning som betonar känsla och livsstil. Analysen jämför grupperna och testar om skillnaderna är stabila. Resultatet visar att varumärkes beskrivning påverkar studenters attityd. Effekten syns även i värdering och i synen på ägande av produkter. När en varumärkes beskrivning betonar kvalitet och tydliga löften så blir attityd mer positiv. Då stiger också värdering. När en varumärkes beskrivning betonar livsstil och status så ökar intresset för ägande av produkter. Det syns i högre vilja att köpa och i lägre vilja att byta till ett annat alternativ. Effekten blir svagare när studenter redan har starka åsikter om varumärken. Uppsatsen avslutar med att diskutera vad detta betyder för varumärken som riktar sig till studenter. Den visar att en varumärkes beskrivning behöver vara tydlig och konsekvent. Den behöver också passa den typ av produkter som säljs. För marknadsförare innebär det att små val i text kan ge tydliga skift i attityd, värdering och ägande av produkter. För vidare studier föreslås att man testar fler typer av produkter och fler varumärken. Man kan också jämföra olika kanaler som Instagram och webbutiker för att se om effekten av varumärkes beskrivning blir lika stark.",71,formal-71
14,formal,gpt,detector_evasive,False,3D-animerat teckenspråk i spelmiljö: Perspektiv kontra förståelse,"Den här kandidatuppsatsen handlar om 3D-animerat teckenspråk i spelmiljö och om hur perspektiv påverkar förståelse. Arbetet utgår från Svenskt teckenspråk och från hur tecken faktiskt avläses i vardaglig kommunikation. I en spelmiljö styr spelet ofta vad spelaren får se. Kameraperspektiv blir därför en del av själva budskapet. När kameran hamnar fel blir tecken svårare att uppfatta. När kameran hamnar rätt blir tecken tydliga. Uppsatsen sätter detta i relation till datorspel och till inkluderande speldesign. Uppsatsen fokuserar på 3D animation och på hur en tecknande figur byggs upp. Den tar upp rigg och keyframes och hur rörelser läses i händer, ansikte och kropp. Den tar också upp att Svenskt teckenspråk använder munrörelser och ansiktsuttryck som en del av grammatiken. Det gör att kamerans placering får stor vikt. En kamera som ligger för nära klipper ofta bort händer. En kamera som ligger för långt bort tappar ansikte. En kamera som ligger snett gör att handformer och riktningar glider ihop. Resultatet blir att förståelse sjunker även om 3D animation är välgjord. I spelmiljö finns också andra krav än i fristående film. Datorspel har tempo. Datorspel har UI och effekter. Datorspel har ljus som skiftar. Datorspel har också styrning där spelaren rör kameran själv. Uppsatsen beskriver därför en konflikt mellan perspektiv kontra förståelse. Ett dramatiskt kameraperspektiv ger ofta en stark scen. Det ger också ett sämre läge för Svenskt teckenspråk. Ett mer neutralt kameraperspektiv ger högre förståelse. Det kan samtidigt kännas mindre filmiskt. Arbetet visar hur denna konflikt blir tydlig när 3D-animerat teckenspråk i spelmiljö ska fungera i praktiken. Uppsatsen landar i riktlinjer för inkluderande speldesign som går att använda i datorspel. Kameraperspektiv behöver planeras ihop med 3D animation. Det gäller särskilt vid dialog. Kameran behöver hålla både händer och ansikte i bild. Den behöver hålla en stabil vinkel. Den behöver undvika snabba klipp. Den behöver också ta hänsyn till ljus och kontrast så att händer och ansikte inte försvinner i bakgrunden. Uppsatsen kopplar detta till speltest med teckenspråkiga användare och till hur man kan mäta förståelse i en spelmiljö. Sammanfattningsvis visar uppsatsen att 3D-animerat teckenspråk i spelmiljö inte bara är en fråga om att animera rätt tecken i Svenskt teckenspråk. Det är också en fråga om kameraperspektiv. När kameraperspektiv och 3D animation samspelar får spelaren bättre förståelse. När de drar åt olika håll tappar spelaren förståelse. Därför blir perspektiv kontra förståelse en kärnfråga för inkluderande speldesign i datorspel.",10,formal-10
15,formal,gpt,detector_evasive,False,Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,"I denna kandidatuppsats handlar det om datorstödd musikproduktion och tyst kunnande. Studien tar sin start i att många som gör musik i en dator jobbar snabbt och med vana. De gör val som sitter i kroppen. De kan ofta inte sätta ord på allt de gör. Det är just detta som avses med tyst kunnande. Uppsatsen kopplar detta till design för användbarhet. Den frågar hur design för användbarhet kan stödja tyst kunnande i datorstödd musikproduktion. Arbetet utgår från en vardaglig miljö för datorstödd musikproduktion. Det gäller en dator med en DAW. Det gäller vanliga moment som inspelning, redigering, arrangemang och mix. Fokus ligger på hur användaren rör sig mellan verktyg. Fokus ligger också på hur användaren lär sig kortkommandon, menyer och paneler. I praktiken blir gränssnittet en del av arbetssättet. När gränssnittet fungerar bra går användaren vidare utan avbrott. När det fungerar sämre tappar användaren tempo och fokus. Uppsatsen undersöker design för användbarhet genom att se på konkreta situationer. Det kan vara när en användare kvantiserar MIDI. Det kan vara när en användare sätter en kompressor på en sång. Det kan vara när en användare gör automation och snabbt vill höra skillnaden. I sådana lägen märks tyst kunnande tydligt. Användaren klickar på rätt ställe direkt. Användaren lyssnar och gör små justeringar. Användaren väljer en signalväg utan att läsa sig fram. Studien visar att detta tyst kunnande ofta hänger ihop med hur verktygen är formade. Resultatet knyter ihop datorstödd musikproduktion och tyst kunnande med design för användbarhet. Bra design för användbarhet gör att handlingar blir lätta att upprepa. Den gör att viktiga funktioner ligger nära till hands. Den gör att återkoppling kommer fort. Det ger ett flöde som gynnar tyst kunnande. Studien pekar också på att inkonsekventa menyer, otydliga namn och tröga steg bryter flödet. Då måste användaren stanna upp och tänka i ord. Då blir tyst kunnande svårare att använda. Sammanfattningsvis visar uppsatsen att datorstödd musikproduktion bygger på tyst kunnande i många små val. Den visar också att design för användbarhet påverkar hur lätt det är att jobba på det sättet. När design för användbarhet stödjer de snabba stegen och den täta återkopplingen så får användaren mer tid till lyssning och musik. När design för användbarhet brister så går tid åt till att leta och rätta. Detta får följder för både arbetsglädje och resultat i datorstödd musikproduktion.",132,formal-132
16,formal,human,human,True,Finansiell riskredovisning,"Forskningsproblem: De två forskningsfrågor vi utgått från i denna studie är: ? Hur ser företagens riskredovisning ut på deras hemsidor idag? ? Hur ser företagens avvägningar ut vid redovisning av risker och riskpolicyer? Vi tittar även närmare på om det kan vara lämpligt att dela in företagen i olika grupper till exempel efter bransch och lönsamhet. Syfte: Vårt syfte är att kartlägga företagens riskredovisning till aktiemarknaden på deras hemsidor och att undersöka de avvägningar som företagen har gjort vid beslutet att redovisa/inte redovisa dessa risker och policyer. Metod: Detta är en kvantitativ totalundersökning som utförts med hjälp av en enkät och studier av de aktuella företagens hemsidor. De företag som ingår i vår population är alla A-listade företag på Stockholms fondbörs som uppgivit en svensk kontaktadress via e-mail på deras hemsidor. Slutsatser: Enligt våra observationer redovisar företag risker i följande ordning efter fallande förekomst, valutarisker (64%), ränterisker (58%) samt finansieringsrisker (47%). Motsvarande siffror för policyerna är genomgående lägre men rangordningen är densamma: valutapolicy (63%), räntepolicy (37%) samt finansieringspolicy (24%). Vi ser även tecken på en medveten avvägning i dessa frågor från företagen. Den skillnad vi här ser mellan företagens värdering av riskerna och policyerna är att finansieringsrisken/ policyn värderas högt av företagen i förhållande till den benägenhet att redovisa som vi har observerat i denna studie. Det verkar vara som att en stor anledning till att begränsa denna typ av information, utifrån företagens perspektiv, är att den begränsar handlingsfriheten. Däremot verkar brist på verktyg för informationsförmedling inte vara ett problem. Vi finner tendenser som indikerar att branschindelningen kan vara en lämplig indelning för företag med tanke på deras riskredovisning, medan lönsamheten verkar ha störst inflytande på företagens redovisning av finansieringsrisker och policyer.",48,formal-48
17,formal,gpt,baseline,False,Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter,"Denna studie undersöker hur olika sätt att beskriva ett varumärke påverkar studenters attityder till produkter, med särskilt fokus på hur de värderar dem och hur de ser på ägande. Utifrån antagandet att varumärkesbeskrivningar kan aktivera olika associationer (exempelvis status, kvalitet, hållbarhet eller identitet) analyseras hur sådana associationer formar studenters uppfattningar om en produkts värde, dess attraktivitet och viljan att äga den. I uppsatsen behandlas attityd som ett samlingsbegrepp för studenters positiva eller negativa inställning till en produkt och dess varumärke, samt hur denna inställning kan uttryckas i bedömningar av prisvärdhet, kvalitet och personligt symbolvärde. Vidare diskuteras hur varumärken fungerar som signaler i konsumentsammanhang och hur de kan påverka både rationella värderingar (t.ex. upplevd funktion och hållbarhet) och mer känslomässiga aspekter (t.ex. identitet och social tillhörighet). Genom att jämföra studenters reaktioner på olika varumärkesbeskrivningar kan studien synliggöra vilka typer av formuleringar som stärker eller försvagar upplevt värde och ägandebegär. Sammanfattningsvis bidrar uppsatsen med kunskap om sambandet mellan varumärkeskommunikation och studenters konsumentattityder. Resultaten kan ge praktiska implikationer för hur företag bör utforma varumärkesbeskrivningar för att påverka ungas uppfattningar om produktvärde och benägenhet att vilja äga produkten, samt teoretiska insikter om hur attityder kring varumärken och produkter formas i en studentpopulation.",71,formal-71
18,formal,human,human,True,"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",Denna studie utgörs av ett explorativt experiment. Det som har legat i fokus för denna studie har varit att mäta attityd gentemot varumärkes produkter. Eftersom det har skett genom experiment har det centrala varit att se hur attityden påverkas. Studien använder sig av vissa teorier kring varumärken som råd och tips i upplägget av experimentet. En av hypoteserna som ställdes i studien var att positiv beskrivning av varumärkes produkter ger högre utfall i värderandet och viljan att äga produkten än neutral beskrivning. Den andra hypotesen var att det inte finns någon könsskillnad i utfallet. Experimentet gav ett samstämmigt svar sett till hypotesen men vissa överraskningar och mer oväntade resultat framkom också.,142,formal-142
19,formal,gpt,human_like,False,3D och kommunal fysisk planering En undersökning om motiven till användandet av 3D i den kommunala fysiska planeringen,"Denna studie behandlar hur och varför tredimensionella (3D) visualiseringar används inom kommunal fysisk planering. Utgångspunkten är att den byggda miljön i grunden är rumslig och tredimensionell, medan planeringsunderlag och planredovisning traditionellt domineras av tvådimensionella kartor, sektioner och text. Mot denna bakgrund undersöker uppsatsen vilka motiv kommuner har för att ta 3D i bruk, samt vilka värden och förväntningar som kopplas till tekniken i olika skeden av planprocessen, med särskilt fokus på detaljplanering. Ett centralt tema i undersökningen är förståelse. 3D framställs som ett sätt att göra planförslag mer intuitiva och lättillgängliga, både för tjänstepersoner och för berörda aktörer såsom politiker, exploatörer och allmänhet. Genom att visa volymer, höjder, skuggning och relationer till befintlig bebyggelse kan 3D bidra till att minska tolkningsutrymmet som ofta uppstår i 2D-material. Därmed kan tekniken fungera som ett stöd för att tidigt identifiera potentiella konflikter och konsekvenser, exempelvis kring skala, siktlinjer, anpassning till omgivningen och upplevelsen av stadsrummet. Samtidigt belyser studien 3D som ett kommunikationsverktyg i åskådlig planredovisning. Visualiseringar kan underlätta dialog i samråds- och granskningsskeden genom att göra planinnehållet tydligare och skapa en gemensam referensram. Detta kan i sin tur påverka kvaliteten i återkopplingen: när fler förstår vad som faktiskt föreslås kan synpunkter bli mer konkreta och relevanta för planens avvägningar. 3D används då inte enbart för “snygga bilder”, utan som ett praktiskt stöd för att förklara komplexa planfrågor och översätta tekniskt planmaterial till ett mer begripligt språk. Sammanfattningsvis visar uppsatsen att motiven till att använda 3D i kommunal fysisk planering främst handlar om att stärka förståelsen av rumsliga samband och att förbättra kommunikationen kring detaljplaner. 3D betraktas som ett komplement till etablerade planeringsverktyg, med potential att göra planprocessen mer transparent och underlätta välgrundade beslut. Samtidigt antyds att nyttan av 3D är nära kopplad till hur tekniken integreras i arbetssättet och hur väl den anpassas till syftet med planeringen och målgruppernas behov.",11,formal-11
20,formal,gpt,human_like,False,Användarverifiering från webbkamera,"Denna kandidatuppsats behandlar användarverifiering med hjälp av webbkamera och undersöker hur biometriska metoder, med fokus på ansiktsigenkänning, kan användas för att bekräfta en användares identitet i en digital miljö. Utgångspunkten är att ansiktet utgör en lättillgänglig och i många fall användarvänlig biometrisk identifierare, särskilt när hårdvaran redan finns inbyggd i moderna datorer. Samtidigt finns välkända utmaningar kopplade till varierande ljusförhållanden, olika ansiktsvinklar, occlusion (t.ex. glasögon eller hår) samt skillnader i bildkvalitet mellan webbkameror. Arbetet syftar därför till att belysa hur en robust verifieringskedja kan byggas genom lämplig förbehandling, effektiv representationsinlärning och ändamålsenlig klassificering. Metodmässigt delas processen in i tre huvudsakliga steg. Först genomförs bildförbehandling där olika filter används för att minska brus och normalisera bilddata. Filtreringen kan exempelvis bidra till att jämna ut lokala variationer, förstärka relevanta kanter eller reducera påverkan från ojämn belysning, vilket i sin tur ger mer stabila indata till efterföljande steg. Därefter används Principal Component Analysis (PCA) för dimensionsreduktion och framtagning av en kompakt ansiktsrepresentation. Genom PCA projiceras ansiktsbilderna till ett lägre dimensionellt rum där de mest informativa variationerna i datan bevaras, vilket både kan minska beräkningskostnaden och göra systemet mindre känsligt för irrelevanta variationer i råbilden. I det sista steget utförs själva verifieringen med hjälp av artificiella neurala nätverk, närmare bestämt ett feedforward-nätverk. Nätverket tränas på de PCA-baserade representationerna för att lära sig skilja mellan auktoriserade användare och obehöriga, alternativt för att avgöra om en given bild tillhör den påstådda identiteten (verifiering snarare än generell identifiering). I uppsatsen diskuteras hur nätverkets struktur, träningsdata och val av tröskelvärden påverkar balansen mellan falska accepteringar och falska avvisningar, vilket är centralt för praktiska säkerhetssystem. Särskild vikt läggs också vid hur förbehandling och representationsval samverkar med nätverkets prestanda. Sammanfattningsvis visar arbetet hur en kombination av filtrering, PCA och feedforward-baserade neurala nätverk kan utgöra en relativt resurseffektiv och implementerbar lösning för ansiktsbaserad användarverifiering via webbkamera. Uppsatsen tydliggör både potentialen i biometrisk verifiering för smidigare inloggningsflöden och de begränsningar som uppstår i verkliga miljöer, där variation i ljus, kamera och användarbeteende ställer höga krav på robusthet. Avslutningsvis motiveras behovet av noggrann utvärdering och väl avvägda designval för att uppnå en praktiskt användbar kompromiss mellan säkerhet, noggrannhet och användarvänlighet.",21,formal-21
21,formal,human,human,True,Om personalförmåner motiverar de anställda,"Titel: Om personalförmåner motiverar de anställda Författare: Niklas Ambrus & Peter Lundström Handledare: Klaus Solberg Söilen Institution: Institutionen för Ekonomi, Management och Samhällsvetenskap, Blekinge Tekniska Högskola Kurs: Kandidatarbete i företagsekonomi, 10 poäng. Hypotes: Personalförmåner motiverar inte de anställda Syfte: Med den här studien vill vi klargöra om det finns ett samband mellan anställdas motivation på revisionsbyråer och deras personalförmåner. Vi vill också utreda vad som ger de anställda hög arbetstillfredsställelse och motivation. Metod: Vi har valt att göra en kvantitativ surveyundersökning med frågeformulär som redskap för att samla in empirisk data. Formulären har sedan genererat statistisk data som analyserats och jämförts med de teorier vi valt att använda. Surveyundersökningen har genomförts på fem revisionsbyråer i östra Blekinge med fem eller fler anställda. Slutsats: I vår undersökning fann vi att personalförmåner inte motiverar de anställda, utan ses som en faktor för trivsel på arbetsplatsen. Vi fann alltså inget direkt samband mellan personalförmåner och motivation hos de anställda på revisionsbyråerna, utan det är andra faktorer som arbetsuppgiftens värde i sig, utvecklingsmöjligheter och lön som ger arbetstillfredsställelse och motivation. Däremot är trivsel viktigt för att inte skapa missnöje och otrivsel. Konklusion: Bekräftad",73,formal-73
