comparison,register,condition,feature_group,feature,n_pairs,median_A,median_B,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
human_vs_mistral,formal,human_like,stylometric_surface,punct_period,170,4.679606818464601,4.130335885965578,-0.4304487805374138,-0.47464740282077744,7.989015153988476e-08,2.013231818805096e-07,True
human_vs_mistral,formal,human_like,stylometric_surface,punct_semicolon,170,0.0,0.0,-0.46072558571570865,-1.0,1.6306098573244595e-09,4.891829571973378e-09,True
human_vs_mistral,formal,human_like,stylometric_surface,trigram_repetition_rate,170,0.012903762903762904,0.006908483474525713,-0.3600036454476127,-0.4160463192721257,7.023071350396753e-06,1.3826671721093607e-05,True
human_vs_mistral,formal,human_like,stylometric_surface,ttr,170,0.6322004608294931,0.6448064578875705,0.009667972872214364,0.049742002063983486,0.5737827344587796,0.6024718711817185,False
human_vs_mistral,formal,human_like,syntactic_complexity,dep_distance_mean,170,3.116110549376475,3.48478913696305,0.8564347594008833,0.8015823873409013,1.2529046326208706e-19,1.3155498642519142e-18,True
human_vs_mistral,formal,human_like,syntactic_complexity,n_sentences,170,10.0,10.0,-0.24905934518775388,-0.23529411764705882,0.011403300378549105,0.014661386200991708,True
human_vs_mistral,formal,human_like,syntactic_complexity,subordinate_clause_rate,170,1.0,1.3333333333333333,0.5362946262929656,0.5554179566563467,3.3691816410141634e-10,1.0612922169194615e-09,True
human_vs_mistral,formal,human_like,syntactic_complexity,tree_depth_max,170,7.0,7.0,0.2130081175196547,0.2798880447820872,0.006383530669279348,0.008817103687483053,True
human_vs_mistral,formal,human_like,syntactic_complexity,tree_depth_mean,170,4.3798076923076925,5.0,0.7507966931809575,0.7108945353289244,1.0985983876770309e-15,3.845094356869608e-15,True
human_vs_mistral,formal,human_like,pragmatic_markers,epistemic_count,170,0.0,0.0,-0.23395421554129064,-0.3373493975903614,0.005448151162212901,0.007800761891350289,True
human_vs_mistral,formal,human_like,pragmatic_markers,epistemic_rate,170,0.0,0.0,-0.27964227363277444,-0.4075489727663641,0.0007350519826504461,0.0012515749974858945,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_count,170,1.0,4.0,0.7461012672690931,0.7912207509522946,5.185867939441503e-17,2.1780645345654313e-16,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_formal_count,170,0.0,0.0,-0.23699122097006609,-0.6956521739130435,0.0015019181807461252,0.0024261755227437407,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,-0.22198839205890702,-0.7101449275362319,0.0028697592362501184,0.004304638854375177,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_informal_count,170,0.0,0.0,0.2896167223346843,0.44813399941228327,0.00019673812634454264,0.00037559096847594503,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,0.370516836072998,0.5476858345021038,5.07349919551562e-06,1.0310659655402711e-05,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_neutral_count,170,1.0,3.0,0.8092927587591302,0.8598484848484849,2.998643607537521e-19,2.361431840935798e-18,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_neutral_rate,170,0.7117527862208713,1.694915254237288,0.861974017133556,0.7927003136583974,6.406397302851058e-19,4.036030300796166e-18,True
human_vs_mistral,formal,human_like,pragmatic_markers,hedge_rate,170,0.8150808644922873,1.932367149758454,0.8446679137675877,0.7827557058326289,1.375001630319346e-18,7.875009337283528e-18,True
human_vs_mistral,formal,human_like,pragmatic_markers,n_alpha_tokens,170,178.5,200.0,0.11605875421283887,0.3013415892672859,0.0006550932677910484,0.0011791678820238871,True
human_vs_mistral,formal,human_like,pragmatic_markers,negation_count,170,1.0,0.5,-0.10114404408417584,-0.10511323173337131,0.3085788487966239,0.33882308466717953,False
human_vs_mistral,formal,human_like,pragmatic_markers,negation_rate,170,0.3468395073561125,0.1488095238095238,-0.15085126993124734,-0.1494781730445517,0.13472914597914962,0.15718400364234122,False
human_vs_mistral,formal,human_like,pragmatic_markers,negation_sentence_rate,170,0.05131578947368421,0.03125,-0.011991464717657828,0.03226925746009716,0.7485760977146764,0.7731195763282723,False
human_vs_mistral,formal,human_like,ner,ner_EVN_rate,170,0.0,0.0,0.07669649888473705,1.0,0.31731050786291415,0.33882308466717953,False
human_vs_mistral,formal,human_like,ner,ner_LOC_rate,170,0.0,0.0,-0.2311226540131931,-0.40913081650570676,0.0036031400167219805,0.0052790190942670874,True
human_vs_mistral,formal,human_like,ner,ner_MSR_rate,170,0.0,0.0,-0.07669649888473702,-1.0,0.31731050786291415,0.33882308466717953,False
human_vs_mistral,formal,human_like,ner,ner_OBJ_rate,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.33882308466717953,False
human_vs_mistral,formal,human_like,ner,ner_ORG_rate,170,0.0,0.0,-0.2195253730959903,-0.5151020408163265,0.0016983318681900775,0.0026748726923993722,True
human_vs_mistral,formal,human_like,ner,ner_PRS_rate,170,0.0,0.0,-0.21487170704899994,-0.5313131313131313,0.0006819204841572124,0.0011933608472751217,True
human_vs_mistral,formal,human_like,ner,ner_TME_rate,170,0.0,0.0,-0.1998779242508761,-0.8021978021978022,0.010746783005343858,0.014105152694513816,True
human_vs_mistral,formal,human_like,ner,ner_WRK_rate,170,0.0,0.0,-0.12542756594960042,-0.7857142857142857,0.06297905121445523,0.07630154281751306,False
human_vs_mistral,formal,human_like,ner,ner_total_rate,170,0.45560214205654037,0.0,-0.37334737452058914,-0.5793408086986068,1.7315321701305242e-07,3.895947382793679e-07,True
human_vs_mistral,formal,human_like,textstat,char_count,170,1282.5,1514.0,0.23241888215761847,0.465015479876161,1.4526185466663973e-07,3.5062013086302545e-07,True
human_vs_mistral,formal,human_like,textstat,rough_syllable_count_sv,170,391.5,462.0,0.2377178514918697,0.45951152390780875,2.0333559345927928e-07,4.4172904785981357e-07,True
human_vs_mistral,formal,human_like,textstat,textstat_flesch_kincaid_grade,170,12.40789061176072,14.599151320151321,0.8973701731559536,0.7869969040247679,5.611568757287524e-19,3.928098130101266e-18,True
human_vs_mistral,formal,human_like,textstat,textstat_flesch_reading_ease,170,38.743639580336264,27.985207164920382,-0.8678366873540658,-0.7955280357757138,2.3422383677723697e-19,2.1080145309951328e-18,True
human_vs_mistral,formal,human_like,textstat,textstat_gunning_fog,170,15.504292226947097,17.820650647534624,0.812722176620037,0.7436825617821093,5.0741373059272903e-17,2.1780645345654313e-16,True
human_vs_mistral,formal,human_like,textstat,textstat_smog_index,170,14.029793088378904,15.739918430582094,0.8481195417279993,0.7647224570301493,8.202958776391924e-18,3.975280022405317e-17,True
human_vs_mistral,formal,human_like,textstat,word_count,170,182.0,202.0,0.10708623968232313,0.2947309101155255,0.0009219500965537242,0.0015284962127074901,True
human_vs_mistral,formal,human_like,pos_proportions,pos_ADJ,170,0.0847457627118644,0.09924834473027244,0.5238909118960381,0.5647746818025455,1.696722760361965e-10,5.625975468568621e-10,True
human_vs_mistral,formal,human_like,pos_proportions,pos_ADP,170,0.13333333333333333,0.10434782608695652,-1.1223059365338648,-0.9068455452356381,1.12689127344649e-24,2.4439258657653443e-23,True
human_vs_mistral,formal,human_like,pos_proportions,pos_ADV,170,0.04461028192371476,0.050000555561728464,0.29997235219297935,0.32218782249742,0.00026911967142247053,0.0004986629205769306,True
human_vs_mistral,formal,human_like,pos_proportions,pos_AUX,170,0.04290096406660824,0.03366948840633051,-0.4841108895545485,-0.5084967320261438,8.91646681457473e-09,2.340572538825867e-08,True
human_vs_mistral,formal,human_like,pos_proportions,pos_CCONJ,170,0.044665287424264816,0.064665894664608,0.9597845785485126,0.8216030271757826,1.5313477211247222e-20,2.4118726607714373e-19,True
human_vs_mistral,formal,human_like,pos_proportions,pos_DET,170,0.05186372527711367,0.041922598970353275,-0.4502997169995624,-0.46446508427932576,1.5026577036986804e-07,3.5062013086302545e-07,True
human_vs_mistral,formal,human_like,pos_proportions,pos_INTJ,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.33882308466717953,False
human_vs_mistral,formal,human_like,pos_proportions,pos_NOUN,170,0.28212993550416865,0.2682987510573718,-0.19932885582731924,-0.21169590643274855,0.016670941648851273,0.021005386477552603,True
human_vs_mistral,formal,human_like,pos_proportions,pos_NUM,170,0.008298898071625344,0.0,-0.7287699732891147,-0.8664662945470158,1.8365116636360503e-18,9.641686234089265e-18,True
human_vs_mistral,formal,human_like,pos_proportions,pos_PART,170,0.021573033707865168,0.024656939378148342,0.2259376760705746,0.2741658066735466,0.0019332227708387698,0.002970561818605915,True
human_vs_mistral,formal,human_like,pos_proportions,pos_PRON,170,0.05292205847112389,0.029953857985132018,-0.8769272061349402,-0.8163592064044553,3.436257089633286e-20,4.3296839329379404e-19,True
human_vs_mistral,formal,human_like,pos_proportions,pos_PROPN,170,0.006791191052692263,0.004140804499159836,-0.23636013525493613,-0.2519756838905775,0.009693515082337931,0.012993435110367865,True
human_vs_mistral,formal,human_like,pos_proportions,pos_PUNCT,170,0.0770979020979021,0.1192145530342508,1.179740709140852,0.9065703474372205,1.1637742217930211e-24,2.4439258657653443e-23,True
human_vs_mistral,formal,human_like,pos_proportions,pos_SCONJ,170,0.022918271587646193,0.0158312447786132,-0.38040599419193905,-0.4171945701357466,2.553174250346443e-06,5.361665925727531e-06,True
human_vs_mistral,formal,human_like,pos_proportions,pos_SYM,170,0.0,0.0,-0.20004556358991696,-0.5793103448275863,0.006437885232130482,0.008817103687483053,True
human_vs_mistral,formal,human_like,pos_proportions,pos_VERB,170,0.1085088489103408,0.10476798884952668,-0.13745352037283076,-0.1545923632610939,0.08043784948634117,0.09561480221961308,False
human_vs_mistral,formal,human_like,pos_proportions,pos_X,170,0.0,0.0,0.0,0.0,1.0,1.0,False
mistral_vs_gpt,formal,human_like,stylometric_surface,bigram_repetition_rate,170,0.04563793327838271,0.03674540682414698,-0.33091636298830474,-0.3739250085999312,2.3536515146123997e-05,5.4918535340956e-05,True
mistral_vs_gpt,formal,human_like,stylometric_surface,function_word_rate,170,0.3988429641519529,0.398125983912359,0.04021106088158959,0.008187134502923977,0.9262362670193843,0.9725480803703536,False
mistral_vs_gpt,formal,human_like,stylometric_surface,mattr,170,0.7653994708994707,0.7904819039015303,0.7268973569073413,0.7187478500171999,4.3752255078913074e-16,2.2969933916429362e-15,True
mistral_vs_gpt,formal,human_like,stylometric_surface,mtld,170,125.04441102534793,155.7904250659745,0.9193206611456702,0.7931888544891641,2.9790117855762807e-19,2.0853082499033967e-18,True
mistral_vs_gpt,formal,human_like,stylometric_surface,punct_colon,170,0.0,0.33389074693422516,0.3648229133875568,0.429123000551572,6.378738341848057e-06,1.60744206214571e-05,True
mistral_vs_gpt,formal,human_like,stylometric_surface,punct_comma,170,4.284522319566124,4.285162027699341,-0.07309115031302041,-0.04058475461190393,0.6472470346343863,0.7153783014380058,False
mistral_vs_gpt,formal,human_like,stylometric_surface,punct_dash,170,0.0,0.2584410727641842,0.23318440960208808,0.3377011821677824,0.0014544999848142396,0.0026180999726656312,True
mistral_vs_gpt,formal,human_like,stylometric_surface,punct_period,170,4.130335885965578,3.5994858611825196,-0.8575314897751453,-0.8538699690402477,4.650805375678058e-22,3.662509233346471e-21,True
mistral_vs_gpt,formal,human_like,stylometric_surface,punct_semicolon,170,0.0,0.0,0.2211817195089,1.0,0.0022090203462313877,0.0038657856059049287,True
mistral_vs_gpt,formal,human_like,stylometric_surface,trigram_repetition_rate,170,0.006908483474525713,0.005581516095534787,-0.2946243521128757,-0.3301522381276982,0.00026763581966674556,0.0005109411102728779,True
mistral_vs_gpt,formal,human_like,stylometric_surface,ttr,170,0.6448064578875705,0.617684088743705,-0.5018618438973993,-0.5398692810457516,1.0285584969526504e-09,3.811716782824528e-09,True
mistral_vs_gpt,formal,human_like,syntactic_complexity,dep_distance_mean,170,3.48478913696305,3.53468949071327,0.11938661321268396,0.18307533539731682,0.03842983107201032,0.055024530853105685,False
mistral_vs_gpt,formal,human_like,syntactic_complexity,n_sentences,170,10.0,14.0,1.0903581332155132,0.9014617889873514,2.1004352460306956e-23,1.890391721427626e-22,True
mistral_vs_gpt,formal,human_like,syntactic_complexity,subordinate_clause_rate,170,1.3333333333333333,1.4522727272727272,0.19605005947583884,0.23353293413173654,0.00906286582124706,0.015431366128069317,True
mistral_vs_gpt,formal,human_like,syntactic_complexity,tree_depth_max,170,7.0,8.0,0.5801327353111475,0.6887673729778993,2.2969310966444108e-12,9.044166193037367e-12,True
mistral_vs_gpt,formal,human_like,syntactic_complexity,tree_depth_mean,170,5.0,5.414285714285715,0.5022878659774369,0.5399914456800684,1.4274634382304782e-09,4.996122033806674e-09,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,epistemic_count,170,0.0,0.0,0.07606673528898515,0.1509433962264151,0.31585919850307775,0.3977470092385815,False
mistral_vs_gpt,formal,human_like,pragmatic_markers,epistemic_rate,170,0.0,0.0,-0.1787190532488623,-0.32076502732240436,0.030722763405114657,0.0472081486468835,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_count,170,4.0,6.0,0.6806744351737563,0.6939408786542545,4.551646820372386e-14,2.2057980744881566e-13,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_formal_count,170,0.0,0.0,0.370526864171514,0.8164642375168691,1.7598298107573317e-06,5.039512639895995e-06,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,0.32776306007214084,0.6545209176788124,0.00043670365207054755,0.0008091861788366028,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_informal_count,170,0.0,0.0,0.05066535196141181,0.07149122807017544,0.5194920876092788,0.5950545730797193,False
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,-0.154718744076856,-0.2572794437201217,0.015726757236912834,0.026073308050671276,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_neutral_count,170,3.0,5.0,0.6480565360815159,0.6615566037735849,3.790178047545907e-13,1.591874779969281e-12,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_neutral_rate,170,1.694915254237288,1.6600082656013226,-0.07064967978894203,-0.05964912280701754,0.49998059129399985,0.5833106898429998,False
mistral_vs_gpt,formal,human_like,pragmatic_markers,hedge_rate,170,1.932367149758454,1.938615721891638,-0.07663323568664075,-0.07905056759545924,0.371367675853465,0.44992622266862103,False
mistral_vs_gpt,formal,human_like,pragmatic_markers,n_alpha_tokens,170,200.0,333.0,1.6766838085379239,0.970485036119711,5.069221314539684e-28,1.68120841208461e-26,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,negation_count,170,0.5,2.0,0.7604415136030219,0.8108908635224424,2.06180227690827e-16,1.2815720847218804e-15,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,negation_rate,170,0.1488095238095238,0.5044529262086515,0.3701325311567912,0.4339376122815613,2.5857775302764096e-06,6.787666016975576e-06,True
mistral_vs_gpt,formal,human_like,pragmatic_markers,negation_sentence_rate,170,0.03125,0.11764705882352941,0.4695721217196172,0.5249129955012308,1.777027175807555e-08,5.5976356037937976e-08,True
mistral_vs_gpt,formal,human_like,ner,ner_EVN_rate,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.3977470092385815,False
mistral_vs_gpt,formal,human_like,ner,ner_LOC_rate,170,0.0,0.0,-0.302567602965068,-0.786096256684492,8.153042176183138e-05,0.00016569085712888314,True
mistral_vs_gpt,formal,human_like,ner,ner_MSR_rate,170,0.0,0.0,0.0,0.0,1.0,1.0,False
mistral_vs_gpt,formal,human_like,ner,ner_OBJ_rate,170,0.0,0.0,0.0,0.0,1.0,1.0,False
mistral_vs_gpt,formal,human_like,ner,ner_ORG_rate,170,0.0,0.0,-0.15749071709075835,-0.427536231884058,0.07273623070102449,0.10183072298143428,False
mistral_vs_gpt,formal,human_like,ner,ner_PRS_rate,170,0.0,0.0,-0.10483787581183399,-0.3,0.19854279368666194,0.2661318298353128,False
mistral_vs_gpt,formal,human_like,ner,ner_TME_rate,170,0.0,0.0,0.03176063663995193,0.4,0.4652088184521418,0.5529840672166969,False
mistral_vs_gpt,formal,human_like,ner,ner_WRK_rate,170,0.0,0.0,0.08265851321634243,0.6666666666666666,0.28504940740261275,0.3741273472159292,False
mistral_vs_gpt,formal,human_like,ner,ner_total_rate,170,0.0,0.0,-0.2912553829715543,-0.5459016393442623,0.0002358699325971042,0.00046436892980054894,True
mistral_vs_gpt,formal,human_like,textstat,char_count,170,1514.0,2448.5,1.6328651250271011,0.9603027175782594,1.802327310836442e-27,3.784887352756528e-26,True
mistral_vs_gpt,formal,human_like,textstat,rough_syllable_count_sv,170,462.0,751.5,1.6080867554239673,0.9583014270797077,3.2659710582287404e-27,5.143904416710266e-26,True
mistral_vs_gpt,formal,human_like,textstat,textstat_flesch_kincaid_grade,170,14.599151320151321,15.510599674924414,0.4770737751234876,0.5046439628482973,1.152676035908983e-08,3.8220310664350487e-08,True
mistral_vs_gpt,formal,human_like,textstat,textstat_flesch_reading_ease,170,27.985207164920382,28.616115384615412,0.18128375477088368,0.21031991744066048,0.017391449194356885,0.02739153248111209,True
mistral_vs_gpt,formal,human_like,textstat,textstat_gunning_fog,170,17.820650647534624,18.614532406369143,0.32596920581903727,0.35122119023047815,7.137462577721004e-05,0.000155055221516008,True
mistral_vs_gpt,formal,human_like,textstat,textstat_smog_index,170,15.739918430582094,16.306246295303,0.334390263408271,0.3586515307877537,4.998860010439743e-05,0.00011247435023489422,True
mistral_vs_gpt,formal,human_like,textstat,word_count,170,202.0,333.5,1.6735704019285322,0.9700722394220846,5.337169562173365e-28,1.68120841208461e-26,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_ADJ,170,0.09924834473027244,0.09980842911877394,-0.06406415632958544,-0.04176126590987272,0.6367540631192667,0.7153783014380058,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_ADP,170,0.10434782608695652,0.10878528716451119,0.14573216335680966,0.1848641210870313,0.036575753118655074,0.053587731313378364,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_ADV,170,0.050000555561728464,0.06976744186046512,1.1625890478109007,0.8937736498108015,5.1481175388800196e-24,5.405523415824021e-23,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_AUX,170,0.03366948840633051,0.029410786283615653,-0.17542926202120734,-0.19009287925696594,0.03158720099028465,0.04738080148542697,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_CCONJ,170,0.064665894664608,0.068349524871264,0.3872790428492695,0.42178907065784893,1.9781931046060114e-06,5.418528938703422e-06,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_DET,170,0.041922598970353275,0.04093602250284278,-0.07249565973280808,-0.08758169934640522,0.3219856741455184,0.3977470092385815,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_INTJ,170,0.0,0.0,0.10221766638815126,1.0,0.17971249487899976,0.24612798211689096,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_NOUN,170,0.2682987510573718,0.28227698333367335,0.25912011562168313,0.4340410720501218,9.89175299649772e-07,2.967525898949316e-06,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_NUM,170,0.0,0.0,0.048774755453961434,-0.0490506329113924,0.7048738274073476,0.7656388125286707,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_PART,170,0.024656939378148342,0.02234052666603289,-0.37423828517180113,-0.38920988513748694,1.142340435747371e-05,2.7679787481570912e-05,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_PRON,170,0.029953857985132018,0.029069232060928114,0.037733575653271845,0.023185414516683867,0.7931797577436597,0.8469546565737384,False
mistral_vs_gpt,formal,human_like,pos_proportions,pos_PROPN,170,0.004140804499159836,0.0,-0.5792228095846611,-0.8096568855767738,8.013793659753883e-14,3.606207146889247e-13,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_PUNCT,170,0.1192145530342508,0.09435856634083503,-0.6189288229089863,-0.7259029927760577,2.2376655447524895e-16,1.2815720847218804e-15,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_SCONJ,170,0.0158312447786132,0.030574362672435663,1.2066909370702958,0.9091847265221878,8.566957911866094e-25,1.0794366968951279e-23,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_SYM,170,0.0,0.0,0.2716150387930913,0.8571428571428571,7.421374178985251e-05,0.00015584885775869026,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_VERB,170,0.10476798884952668,0.11042879896471056,0.18034656257235013,0.21252149982800136,0.016251333746034772,0.0262521545128254,True
mistral_vs_gpt,formal,human_like,pos_proportions,pos_X,170,0.0,0.0,0.0,0.0,1.0,1.0,False
human_vs_gpt,formal,detector_evasive,stylometric_surface,bigram_repetition_rate,170,0.046349995397219915,0.12144004889541704,1.3087411266767386,0.9214310285517716,2.0166060278436798e-25,9.77278305801168e-25,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,function_word_rate,170,0.4244604316546763,0.4345043572984749,0.10484590340865695,0.11179910560715514,0.20614415054862578,0.24975156701083506,False
human_vs_gpt,formal,detector_evasive,stylometric_surface,mattr,170,0.7258193829292096,0.6917327446001084,-0.4521854227935072,-0.5270725834193326,2.519177900050856e-09,4.959631490725123e-09,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,mtld,170,100.08124215809285,76.03464651622485,-0.8263233460920145,-0.7538355693154455,1.5350602001438927e-17,4.204730113437619e-17,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,punct_colon,170,0.0,0.0,-0.29417177353816143,-0.49368204525418746,0.00010305678972244958,0.00017085730927669272,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,punct_comma,170,1.2269989963198396,0.773928924283704,-0.27149069728107544,-0.2854257070178064,0.001574002944797595,0.0023610044171963928,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,punct_dash,170,0.0,0.0,-0.15994604805383414,-0.6410256410256411,0.04986020375690694,0.06828680079750298,False
human_vs_gpt,formal,detector_evasive,stylometric_surface,punct_period,170,4.679606818464601,8.961925287356323,2.3181336854974455,0.9951840385276918,2.22140167173466e-29,2.7989661063856716e-28,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,punct_semicolon,170,0.0,0.0,-0.4383478073257763,-0.9472789115646258,1.1104528053198135e-08,2.119955355610553e-08,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,trigram_repetition_rate,170,0.012903762903762904,0.04268717508976901,0.8829640952333269,0.839422084623323,2.2599704595281585e-21,7.909896608348554e-21,True
human_vs_gpt,formal,detector_evasive,stylometric_surface,ttr,170,0.6322004608294931,0.4678175490181371,-1.6688643687374416,-0.951702786377709,5.203822363304863e-27,4.0980101111025797e-26,True
human_vs_gpt,formal,detector_evasive,syntactic_complexity,dep_distance_mean,170,3.116110549376475,2.6774312740171444,-1.1676533544466339,-0.8937736498108015,5.1481175388800196e-24,2.162209366329608e-23,True
human_vs_gpt,formal,detector_evasive,syntactic_complexity,n_sentences,170,10.0,41.0,1.9381851181876437,0.9918816649466804,3.349019077512693e-29,3.5164700313883278e-28,True
human_vs_gpt,formal,detector_evasive,syntactic_complexity,subordinate_clause_rate,170,1.0,0.649561403508772,-0.8903492793540249,-0.812108703130375,4.175521300757717e-20,1.3152892097386806e-19,True
human_vs_gpt,formal,detector_evasive,syntactic_complexity,tree_depth_max,170,7.0,6.0,-0.3904594216388445,-0.4799413567906171,2.541293672399333e-06,4.447263926698832e-06,True
human_vs_gpt,formal,detector_evasive,syntactic_complexity,tree_depth_mean,170,4.3798076923076925,3.144345238095238,-1.333030633407017,-0.9430340557275542,1.5006501191432038e-26,1.0504550834002427e-25,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,epistemic_count,170,0.0,0.0,-0.2675024229394487,-0.4323998795543511,0.0004295470782225534,0.0006765366482005216,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,epistemic_rate,170,0.0,0.0,-0.4811774571372255,-0.7831932773109244,4.5211072792595085e-10,9.18805672881771e-10,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_count,170,1.0,4.0,0.6803461831753361,0.7444189797130973,1.1858507883944667e-15,3.112858319535475e-15,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_formal_count,170,0.0,0.0,0.02532316714840279,-0.012477718360071301,0.9472903679203041,0.9625692448222445,False
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,-0.10422206090851263,-0.37967914438502676,0.05702571271652512,0.0764387213008741,False
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_informal_count,170,0.0,0.0,0.41336756928431545,0.5760299625468165,1.0039192528878538e-06,1.8070546551981366e-06,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,0.23929396023624952,0.3541537827252113,0.002334907366031513,0.003420910792092682,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_neutral_count,170,1.0,3.0,0.6253139759235445,0.7127593818984548,2.972265336682336e-14,6.981541321484552e-14,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_neutral_rate,170,0.7117527862208713,0.8583708555055259,0.22959179484336611,0.2628972653362897,0.003499185741566521,0.005010197766333883,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,hedge_rate,170,0.8150808644922873,1.0650179723554558,0.26498652912252074,0.3185195873313614,0.0003717585811624223,0.0006005330926469899,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,n_alpha_tokens,170,178.5,398.5,1.371751584505061,0.9278981768145855,9.316262968847652e-26,5.671535450343299e-25,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,negation_count,170,1.0,1.0,0.26207389464520636,0.33171408743927827,0.0007508719811733937,0.0011537788979005805,True
human_vs_gpt,formal,detector_evasive,pragmatic_markers,negation_rate,170,0.3468395073561125,0.28612830336968265,-0.17674755552292948,-0.15155087973879922,0.10973709806700709,0.13826874356442892,False
human_vs_gpt,formal,detector_evasive,pragmatic_markers,negation_sentence_rate,170,0.05131578947368421,0.029857397504456328,-0.39019673033962105,-0.3997823326682387,2.452884110758419e-05,4.1765324048048754e-05,True
human_vs_gpt,formal,detector_evasive,ner,ner_EVN_rate,170,0.0,0.0,0.08468632596902913,1.0,0.17971249487899976,0.22199778779170556,False
human_vs_gpt,formal,detector_evasive,ner,ner_LOC_rate,170,0.0,0.0,-0.09894247268579508,-0.24083089905874716,0.06462148223777937,0.08481569543708543,False
human_vs_gpt,formal,detector_evasive,ner,ner_MSR_rate,170,0.0,0.0,-0.07669649888473702,-1.0,0.31731050786291415,0.3701955925067332,False
human_vs_gpt,formal,detector_evasive,ner,ner_OBJ_rate,170,0.0,0.0,-0.05604274540958147,-0.3333333333333333,0.6547208460185769,0.7191428826426114,False
human_vs_gpt,formal,detector_evasive,ner,ner_ORG_rate,170,0.0,0.0,-0.04346760936657928,-0.039649122807017545,0.7654333450728259,0.7905295203211152,False
human_vs_gpt,formal,detector_evasive,ner,ner_PRS_rate,170,0.0,0.0,0.038993400912283475,0.05426356589147287,0.6620680506868486,0.7191428826426114,False
human_vs_gpt,formal,detector_evasive,ner,ner_TME_rate,170,0.0,0.0,-0.0616730577015319,-0.2123076923076923,0.3532579607475088,0.40464093685623737,False
human_vs_gpt,formal,detector_evasive,ner,ner_WRK_rate,170,0.0,0.0,0.05401885847845959,0.27485380116959063,0.3061029943646809,0.36385827632028106,False
human_vs_gpt,formal,detector_evasive,ner,ner_total_rate,170,0.45560214205654037,0.43727598566308246,-0.04033052405319955,-0.04097591492023772,0.6762248441773049,0.7220705963249188,False
human_vs_gpt,formal,detector_evasive,textstat,char_count,170,1282.5,2551.0,1.1711800784695352,0.8926728586171311,5.8443731815009764e-24,2.3012219402160096e-23,True
