row,condition,comment
1109,baseline,"Nja, utan inkomst kommer du nästan garanterat få nej hos en vanlig bank oavsett säkerhet. Banken bryr sig inte bara om “värde”, de vill se återbetalningsförmåga varje månad (KALP) och att du klarar ränta/amortering även om räntan går upp och du får oväntade utgifter.

Båten som säkerhet är i praktiken rätt kass: den tappar ofta mer än man tror, är svårsåld vid en tvångsförsäljning och “den kommer aldrig sjunka 50%” är tyvärr en killgissning. Försäkring hjälper inte heller banken särskilt mycket – den täcker skador/förlust, men inte att du kan betala lånet.

Lägenheten kan funka som säkerhet, men då snackar vi i princip att du utökar bolånet/andrahandspantsätter bostaden. Och även där kräver banken inkomst; de lånar inte ut bara för att det finns pant, eftersom de inte vill behöva driva in och sälja din bostad om du inte kan betala.

Räntan på ett blancolån för båt utan inkomst = antingen nej eller ockerränta via “finansbolag”. Med bolån (om du ens blir godkänd) skulle räntan kunna ligga i häradet bolåneränta + lite påslag, men 36 månader är ovanligt kort upplägg för bolån – du får snarare amortera extra frivilligt.

TL;DR: med noll inkomst lär det inte beviljas hos seriös aktör. Ska du få igenom det behöver du medlåntagare med stabil inkomst eller visa annan varaktig inkomst (hyra/kapital/utdelning/pension)."
1103,baseline,"Nja, utan inkomst blir det i praktiken tvärnej hos de flesta banker, oavsett säkerhet. Banker kollar inte bara “finns det något att ta om det skiter sig”, utan framförallt återbetalningsförmåga varje månad (KALP). Säkerhet minskar bankens risk, men den ersätter inte kravet på att du faktiskt kan betala ränta/amortering löpande.

Sen är det här med båt som “den sjunker aldrig 50%” rätt optimistiskt. Båtar tappar ofta rätt mycket i värde, marknaden kan vända snabbt, och om något händer är försäkring inte samma sak som garanterat fullvärde utan bråk/avdrag/självrisk. Plus att banken inte gillar lösöre som säkerhet på samma sätt som bostad.

Vill du använda lägenheten som säkerhet är det i så fall via bolån/utökning av befintligt bolån (pantsättning), men då kommer banken ändå vilja se inkomst. Har du obelånad lägenhet kan du i teorin få lån med låg belåningsgrad, men utan inkomst blir det ofta stopp ändå – alternativt krav på medlåntagare.

Räntan: om det hade varit ett vanligt blancolån för 200k utan säkerhet är det dyrt (typ “hög” ränta, ofta många procentenheter över bolån). Om det är via bolån med säkerhet i bostaden är räntan mer som bolåneränta, men återigen: du behöver visa betalningsförmåga. 36 månader spelar mindre roll om du inte kan visa hur pengarna ska in varje månad."
1100,baseline,"Alltså, banken skiter rätt mycket i att “båten aldrig sjunker i värde” (spoiler: den gör det) och att den är försäkrad. De tittar främst på återbetalningsförmåga: inkomst, KALP-kalkyl, skulder, historik osv. Utan inkomst är du i praktiken stendöd hos de flesta, även om du har tillgångar.

Att du har en lägenhet för 2 miljoner hjälper bara om du kan belåna den, dvs ta ett bolån/utöka befintligt. Men då kommer banken fortfarande vilja se inkomst för att bevilja/utöka bolån (och amorteringskrav kan kicka in). De lånar generellt inte ut bara på “säkerhet” om du saknar kassaflöde, för de vill inte hamna i läget att behöva driva in och sälja bostäder.

Båtlån utan inkomst lär också bli nej, och båtar ses som rätt kass säkerhet: värdet faller, marknaden kan tvärdö, och det är bökigare att realisera än en bostad.

Ränta? Om du mot förmodan får ett vanligt blancolån på 200k utan inkomst så blir det antingen nej eller ockerränta. Om du kan ta det som bolån med lägenheten som säkerhet (och uppfyller inkomstkrav) så pratar vi typ bolåneränta-ish, säg runt 4–6% beroende på bank/erbjudande (men 36 månader är ovanligt upplägg för bolån, de vill ha det som vanligt bolån med amortering).

Så: utan inkomst är svaret i praktiken “nej”, och idén att “det kan inte gå fel” är exakt det som får banker att säga nej."
1106,baseline,"Alltså banken skiter ganska mycket i vad du tror om båtens värde och att den “aldrig sjunker” (spoiler: båtar tappar ofta rätt brutalt, och “försäkrad” betyder inte att du får tillbaka pengarna som om den vore kontanter). Det de kollar på är i första hand betalningsförmåga: inkomst, KALP, skulder, kredithistorik osv. Har du ingen inkomst är det i princip stopp direkt hos de flesta, även om du har tillgångar.

Lägenheten som “säkerhet” funkar inte riktigt som du tänker om den inte redan är belånad/om du inte kan ta ett bolån/hypotek på den, och även då måste du kunna visa att du klarar ränta + amortering. Banker vill inte sitta och tvångssälja folks boenden för att de köpt en båt.

Sen 36 månader på 200k är ganska hög månadskostnad, och utan inkomst finns inget att räkna på. Möjligt i teorin om du har stora kapitalinkomster/sparande eller någon medlåntagare med lön, annars nej.

Räntan? Om det ens går: högre än bolån, typ blancolånenivåer (och de är inte snälla), alternativt ett upplägg med bostaden som säkerhet men då är du tillbaka på kravet att du måste ha inkomst ändå. Kort sagt: jag skulle bli väldigt förvånad om du får det beviljat på “ingen inkomst men lägenhet finns”."
1102,baseline,"Banken bryr sig i princip inte om att du har en lägenhet värd 2 mille om du inte har någon deklarerad inkomst/kassaflöde som kan bära amortering och ränta. Säkerhet är plan B för banken, inte plan A. Utan inkomst blir det i praktiken “hur ska du betala varje månad?” och där tar det ofta stopp direkt, särskilt för konsumtionskredit/båtlån.

Sen: “båten kommer aldrig sjunka 50 % i värde” är tyvärr önsketänk. Båtar tappar ofta rejält, och de är rätt svåra att realisera snabbt till bra pris. Försäkring ersätter typ skada/stöld enligt villkor, men banken räknar inte med att försäkringen gör dem hela på samma sätt som en bostadspant.

Det enda jag kan se som ens kan funka är om du kan belåna lägenheten (utöka bolånet/ta blancodel på bostaden) – men även där kräver banken normalt inkomst, och de kollar KALP (kvar att leva på) med stresstestad ränta. Har du noll inkomst är det svårt att få igenom, om du inte har stora tillgångar/kapital som tydligt täcker betalningarna.

Ränta: om det ens beviljas som privatlån utan säkerhet är det ofta dyrt (typ 7–15%+ beroende på kreditprofil). Med bolåneränta pratar man lägre, men då måste du kvala in på bolånereglerna och kunna visa återbetalningsförmåga.

36 månader på 200k är dessutom ganska hög månadskostnad även med “normal” ränta, så utan inkomst lär banken säga nej. Vill du ha ett riktigt svar: prata med banken, men förvänta dig att de frågar “vilken inkomst?” och när den är “ingen” så dör det där."
1108,baseline,"Nja, banken skiter i princip i hur “säker” du tycker båten är – de går på återbetalningsförmåga. Har du ingen inkomst (lön, pension, stabila kapitalinkomster) så är det i praktiken tvärnej hos de flesta, oavsett att du har en lägenhet värd 2 mille. Säkerhet är en sak, kassaflöde en annan.

Och “båten sjunker aldrig 50 % i värde” är tyvärr rätt naivt. Båtar tappar ofta mycket snabbt, särskilt om marknaden viker, om det blir dyrt att sälja, eller om det dyker upp fel. Försäkring täcker inte “värdeminskning” heller, och den kan krångla om något händer.

Det enda realistiska jag ser är typ:
1) Du tar ett bolån/höjer befintligt bolån med lägenheten som säkerhet (om du har marginal kvar mot belåningsgrad) – men även där vill banken se inkomst för KALP.  
2) Blancolån/båtlån utan inkomst: i princip omöjligt eller blir ocker-ish ränta.

Ränta på 36 månader: om du mot förmodan får ett blancolån kanske 8–20% beroende på kreditprofil (men utan inkomst… tvek). Om det går via bolån kan det ligga mer som bolåneränta, säg 3–5%-ish, men återigen: du måste passera deras kalkyl.

Så: utan inkomst är det nog stopp. Har du tillgångar kan du i stället fundera på att sälja något, ta medlåntagare, eller visa stabila inkomster på annat sätt."
1104,baseline,"Alltså, banken skiter ganska blankt i att “båten aldrig sjunker i värde” (spoiler: den gör det) och att den är försäkrad. De vill se återbetalningsförmåga: inkomst, KALP-kalkyl, marginaler, osv. Utan inkomst blir det i princip tvärnej på ett vanligt lån, oavsett säkerhet, eftersom de måste kunna visa att du faktiskt kan betala ränta/amortering löpande.

Att du har en lägenhet för 2 miljoner hjälper bara om du kan belåna den – dvs du tar ett bolån/hypotekslån med bostaden som säkerhet. Men även där krävs normalt inkomst för att få låna, och banken räknar på din betalningsförmåga vid högre “kalkylränta”. Har du redan bolån på lägenheten och låg belåningsgrad kan det vara lättare, men utan inkomst är det ändå svårt. Möjligen om du har stora tillgångar/sparande, uthyrningsintäkter, pension, eller någon medlåntagare med lön.

Räntan: om det vore ett blancolån på 200k utan inkomst = lär inte hända, men blancoräntor brukar grovt ligga kanske 6–15% beroende på kund. Med bostaden som säkerhet (utökat bolån) kan du hamna mer som bolåneränta, säg runt 3–6% beroende på bank/marknad/rabatter, men återigen: utan inkomst blir det stopp i kreditprövningen.

36 månader på 200k är dessutom rätt hög månadskostnad även vid “ok” ränta. Mitt tips: prata med banken om belåning på bostaden (om du har inkomst/medlåntagare) annars är det nog bara att glömma. Och båt som “säker investering” är… optimistiskt."
1107,baseline,"Alltså… utan inkomst kommer du i princip få tvärnej av en vanlig bank, oavsett säkerhet. Banker måste göra KALP (kvar-att-leva-på) och de tittar på återbetalningsförmåga först, inte “jag har en bostad i bakfickan”. Säkerhet minskar deras risk, men den betalar inte räntan varje månad.

Sen är båt som säkerhet rätt klen i praktiken. “Den sjunker aldrig 50% i värde” är tyvärr önsketänk: båtar tappar ofta mycket, marknaden kan vända, och vid tvångsförsäljning blir det nästan alltid sämre betalt. Försäkring täcker dessutom inte “värdeminskning” och det kan vara strul med självrisk, ålder, villkor osv.

Lägenheten som säkerhet: visst, du kan belåna bostaden (typ utöka bolån/ta blancodel), men även där krävs inkomst. Ska banken ta lägenheten som pant vill de ha marginaler, amorteringskrav, och att du klarar kalkylräntan (ofta 6–8% i deras test) + drift + amortering.

Ränta: om du mot förmodan får ett lån utan inkomst blir det inte “bolåneränta”, utan snarare dyrt blancolån eller specialfinans, typ 8–15% (ibland mer) beroende på upplägg. 200k på 36 mån blir dessutom rätt hög månadskostnad även vid “okej” ränta.

Kort sagt: utan inkomst lär det inte gå hos seriös bank. Vill du ha en chans behöver du medlåntagare/inkomst eller sälja nåt/ha större kontantinsats. Och räkna inte med att “båten + försäkring” gör det här riskfritt i bankens ögon."
1111,baseline,"Utifrån det du skriver låter du som rätt klassisk “borgerlig hårdlinje”: pro-kärnkraft, mer försvar, hårdare straff, krav/integration på invandring och plattare skatt. Det är i grunden Moderaterna (och till viss del KD) som ligger närmast det paketet.

Men: på några punkter sticker du ut från M:s nuvarande linje eller hamnar i gränslandet mot andra partier:

- Platt skatt (samma procentsats oavsett inkomst) är mer “libertariansk/klassisk höger” än dagens M som ändå försvarar en viss progressivitet. Där är MED eller möjligen delar av L (klassisk liberal falang) närmare i tanke, även om L ofta är mjukare i brott/invandring.
- Invandring/utvisning: “grovt brott inom 10 år = ut direkt” ligger ofta närmare SD/KD/M-hållet än L/C/S/MP/V. SD är generellt hårdast i retorik/prioritering här.
- Kärnkraft: M/KD/SD är tydligt för. L är också för, men har andra avvikelser mot dig.
- Järnvägssatsningar: det kan du hitta i många partier, men M har historiskt inte varit “mest tåg” om man säger så (även om de gärna satsar på underhåll). S/MP/C brukar vara mer offensiva på järnväg, men de krockar med dig på skatt, kärnkraft och migration.

Så om du vill ha ett enda parti som matchar “mest av allt”: Moderaterna är ett rimligt förstaval, med KD som nära släkting. Om invandring/lag och ordning är absolut prio #1 kan du känna dig mer hemma hos SD. Om platt skatt är din hjärtefråga snarare än migrationen så är det snarare MED (utanför riksdagen) som låter närmast.

Några frågor som avgör ganska mycket:
1) Välfärd/privata aktörer: vill du ha vinstdrivande skolor/vård eller mer statlig kontroll/förbud?  
2) EU: mer EU (L/M-ish) eller mindre (SD-ish)?  
3) Klimat utöver kärnkraft: okej med styrmedel/skatter/förbud eller mest teknik/marknad?  
4) Arbetsrätt/hyresreglering: mer fri marknad eller mer skydd/reglering?

Svara på dem så går det att ringa in ännu tydligare."
1110,baseline,"Utifrån det du skriver låter du som en ganska klassisk “högerliberal med hårdare tag”-mix: pro kärnkraft, starkt försvar, tuffare straff, mer krav i skolan och stramare invandring med tydliga villkor. Det är rätt mycket som ligger nära Moderaterna i sak, särskilt energi/trygghet/försvar och kravlinjen.

Men: din skatteidé (i princip platt skatt med undantag för låginkomsttagare) är mer radikal än M brukar vara i praktiken. Där hamnar du ofta närmare Libertarian/klassisk liberal-linan (typ delar av gamla Folkpartiet-idéer) eller ibland SD/KD-väljare som gillar sänkta skatter men inte alltid samma marknadsliberala paket. M vill ofta sänka skatt, men de brukar inte driva “samma procentsats för 20k och 60k” rakt av.

Invandringsbiten du beskriver (volymer kopplat till bostad/jobb, språkkrav, spridning, utvisning vid grova brott) ligger idag väldigt nära både M och SD, och delvis KD. Skillnaden blir ofta tonläge och hur långt man vill gå juridiskt/praktiskt.

Att du vill satsa mer på järnväg är intressant: det finns stöd hos många partier, men traditionellt har S/MP/C pratat mest om järnväg. M kan absolut lägga pengar där också, men deras väljarbas brukar ofta vara mer “väg + underhåll + effektivitet” än stora järnvägssatsningar som idéfråga.

Skola: mer befogenheter/ordning är M/KD/SD rätt starka på. “Avskaffa fribeloppet” (antar CSN-fribeloppet?) är mer nischat—där får du kolla vilka som faktiskt driver det. Forskning “styras av kvalitet inte politiker” säger i princip alla, men i praktiken är det olika syn på basanslag vs riktade satsningar.

Om du vill ringa in parti bättre:  
1) Är du för eller emot marknad i välfärden (vinst i skola/vård/omsorg)?  
2) Hur ser du på EU (mer/mindre överstatlighet)?  
3) Klimatpolitiken i övrigt: räcker kärnkraft + teknik, eller vill du ha styrmedel/skatter/förbud?  
4) Syn på arbetsrätt (LAS) och fackens roll?  
5) Är du okej med att samarbeta med SD för att få igenom politiken, eller är det en dealbreaker?

Magkänsla: “M om du vill ha regeringsduglig höger med ordning/ekonomi”, “SD om invandring/straff/utvisning är absolut viktigast”, “L om du är mer konsekvent liberal (platt skatt, mindre stat) och mindre kulturkrig”, “KD om du gillar hårdare tag men också värdekonservativt/socialt ansvar”. Svara på frågorna ovan så går det nog att pricka rätt rätt snabbt."
1124,baseline,"Ingen utanför Dressmann/bolaget/mediabyrån kommer kunna “veta” exakt, så allt blir gissning. Men ballpark: om det är riktig licens på Stones-låt + deras namn/ansikten i en nordisk kampanj med tung OOH/TV/digital så snackar vi inte “några hundra tusen”.

Min killgissning är att själva rättighetspaketet (musik + användning i reklam + territorium Norden + period typ 6–12 mån) hamnar nånstans 5–20 miljoner SEK. Är det dessutom nya inspelningar/medverkan/approval-rundor och hårda exclusivity-klausuler kan det dra iväg mot 30+.

Sen ska man komma ihåg att i såna här kampanjer är ofta mediaköpet minst lika stort som “kändisdelen”. Dvs du ser det överallt för att de bränner 20–50 mille på att köpa ytor, inte för att Mick Jagger fick en lastpall kontanter. Och “sälja ut sig” är lite… Stones har licensierat grejer i evigheter, det är mer en förvaltningsapparat än rock’n’roll-moralpanik 2026."
1113,baseline,"Utifrån det du skriver låter du som klassisk “höger med ordningsfokus”, men inte nödvändigtvis 100% Moderaterna rakt av.

M: Du matchar M ganska bra på kärnkraft, hårdare tag mot grov brottslighet, mer försvar, stramare migration/integrationskrav och generell skattesänkarlina. M gillar också “arbetslinjen” och brukar vara inne på att det ska löna sig att jobba (även om de inte vill ha helt platt skatt i praktiken). På invandringsdelen (språkkrav, färre än bostäder/jobb, krav för medborgarskap osv) ligger M rätt nära mycket av det du beskriver idag.

SD: Du ligger också nära SD på migration/utvisning vid brott och “svensk lag gäller”-delen, samt hårdare straff och mer försvar. Om invandringsfrågan är absolut viktigast för dig kan SD kännas mer “konsekventa” än M, men då får du också en del annat i paketet (kulturpolitik, syn på public service, EU-linje osv) som du kanske inte alls nämnt.

L: Överraskande nog kan Liberalerna passa på vissa punkter: kärnkraft och skolordning/mer befogenheter för lärare. Men L brukar inte landa där du gör i skattefrågan och kan vara mer “liberala” i vissa rätts-/integritetsfrågor.

Platt skatt (samma % för 20k och 60k) är den grej som sticker ut: inget stort riksdagsparti kör riktigt renodlat platt skatt i Sverige. M ligger närmast “lägre marginalskatter” men inte så långt som du beskriver. Vill du ha det som huvudfråga hamnar du mer i småparti-/tankesmedjehållet än i riksdagspartierna.

Tågräls: Att “satsa mer på räls” är inte direkt ett M-kärnvärde (de pratar ofta om underhåll och effektivitet snarare än stora statliga expansionsprojekt), men det är inte oförenligt heller. S och MP driver ofta mer renodlade järnvägssatsningar, men då krockar du med dem på kärnkraft, migration och brott.

Frågor för att ringa in parti bättre:
1) EU: mer makt till EU eller mindre? Euro ja/nej?  
2) Välfärd: privata alternativ i skola/vård/omsorg – ja eller nej? Och vinst i välfärden?  
3) Klimat i övrigt: förutom kärnkraft, hur ser du på bensinskatt, flygskatt, CSRD/krav på företag osv?  
4) Integritet: kameraövervakning, visitationszoner, hemliga tvångsmedel – “kör på” eller mer försiktig?  
5) Bostäder: marknadshyror eller fortsatt reglering?  
6) “Avskaffa fribeloppet” – menar du fribeloppet för CSN? (Alltså att man ska kunna jobba extra utan att CSN dras in?)

Med det du skrivit: M är nog närmast, med SD som tvåa om migration/utvisning är topp-prio och du kan leva med resten av deras politik. L kan vara intressant om skolan är en av dina absolut viktigaste frågor."
1125,baseline,"Ingen utanför Dressmann/Stone-lägret (och deras jurister) vet exakt, det där är nästan alltid hårt NDA:at. Men “ballpark” då: om det är en ren licens på låten + bild/namnrättigheter för Norden under en säsong så skulle jag gissa någonstans 5–20 miljoner SEK totalt, beroende på hur mycket de faktiskt får använda (TV, bio, SoMe, butik, OOH, längd, exklusivitet osv). Är det dessutom nyinspelat/medverkan i material, globalt usage eller längre period kan det dra iväg rejält, typ 20–50+.

Och man ska komma ihåg att för Stones är det här inte “sälja ut sig” i känslan som för oss dödliga, det är mer: “vill ni ha varumärket? Okej, då kostar det X.” De tackar ja när siffran är så pass dum att den känns rationell + att det inte skadar dem nämnvärt. Dressmann har ju samtidigt köpt sig en genväg till “kulturkapital” som de aldrig kan sy ihop med stickade tröjor annars.

Så ja: min killgissning om du vill ha en siffra att hänga upp hjärnspökena på när du står vid rödljuset: runt 10–15 miljoner SEK."
1112,baseline,"Utifrån det du skriver låter du som rätt klassiskt “borgerlig med lite technokrat-vibb”: pro kärnkraft, mer försvar, hårdare tag mot grov brottslighet, stramare invandring + tydliga integrationskrav, och plattare skatt. Det är rätt nära M på flera punkter, men inte klockrent på allt.

Moderaterna:  
- Kärnkraft: ja, de är tydligt pro.  
- Försvaret: ja.  
- Brott/straff: ja, de driver hårdare linje.  
- Invandring/integration: numera rätt strama, språkkrav osv. Ligger nära dina tankar (även om “utvisning direkt vid grovt brott inom 10 år” är mer SD-retorik/juridiskt knepigt i vissa fall).  
- Skatt: här är du mer konsekvent “platt skatt”-liberal än M. M vill gärna sänka skatt men de har inte som linje att helt skrota progressiviteten.  

SD ligger nog närmare dig än M i invandrings- och “utvisning vid grov brottslighet”-delen, och även hårdare tonläge på lag/ordning. Men SD är inte lika konsekvent marknadsliberala i ekonomin och kan svänga mer “välfärdsnationalistiskt”.

Liberalernas kärna borde egentligen passa din syn på forskning (politiker ska inte styra innehåll) och lite mer “principliberal” skatteinställning, men L har varit mer splittrat/veligt och är inte lika hårda i retoriken som du verkar vilja vara i migration/brott (även om de skärpt sig senaste åren).

KD kan funka på straff/försvar och ibland energi, men de är ofta mer värdekonservativa och inte direkt kända för platt skatt-tanken.

Centern går bort ganska snabbt pga din invandringslinje och “hårdare tag”-profil (C är generellt mjukare där), även om de gillar infrastruktur och ibland kärnkraft numera.

Grejer som sticker ut i din lista som jag hade velat kolla för att svara mer exakt:
1) Privata välfärdsaktörer/vinst i skola/vård – är du okej med vinstuttag eller vill du begränsa det?  
2) EU – mer eller mindre EU?  
3) Arbetsrätt/fack – mer flexibelt (M/L) eller mer skydd (S/SD ibland)?  
4) Miljö/klimat – räcker kärnkraft + teknik, eller vill du ha mer styrning/skatter/förbud?  
5) Tåg/infrastruktur – vill du ha mer statliga satsningar även om det betyder mer skatt/mer statlig skuld?

Som det ser ut nu: M är nog “basvalet” för dig, men om invandrings- och utvisningsfrågan är absolut högst prioriterad så ligger du sannolikt närmare SD. Om platt skatt + “sakpolitik/teknokrati” är viktigast och du kan tona ner kulturkrigandet, då kan L också vara värt att kika på (även om de är ett mindre/krokigare alternativ i praktiken)."
1116,baseline,"Utifrån det du skriver låter du som en ganska klassisk “höger med ordning och reda”-väljare: kärnkraft, hårdare tag mot grov brottslighet, mer försvar, stram invandring med tydliga krav och utvisning vid grova brott, plus mer lärarauktoritet. Där checkar Moderaterna in på mycket (kärnkraft, försvar, kriminalpolitik, stramare migration, mer fokus på kunskap/ordning i skolan).

Men det finns några punkter där du inte är helt “standard-M” och där du kan hamna närmare andra:

- Platt skatt: Det här är mer “klassisk liberal/nyliberal” linje. M har sänkt skatter och vill ofta sänka marginalskatter, men de driver inte ren platt skatt. Där kan Liberalerna (i retorik) ibland ligga nära, och vissa inom SD och M gillar tanken, men som helhet är det inte deras huvudspår.  
- Tåg/infrastruktur: Att “satsa mer på räls” kan funka hos flera partier. M brukar prata mycket om väg/underhåll och effektivitet, medan S/MP/V oftare vill maxa järnvägssatsningar. Men det beror på varför du vill bygga räls: klimat/omställning (då MP/S) eller kapacitet/robusthet/beredskap (då kan M också passa).
- Avskaffa fribeloppet: Det där är lite udda i partipolitiken. Men generellt är det mer sannolikt att få gehör hos M/KD/SD än hos S/MP/V.

Så: M är nog en rimlig match, men om din absolut viktigaste grej är platt skatt + hårdare krav/ordning, då skulle jag även kika på KD (ordning/auktoritet), L (mer marknad/liberalt, kärnkraft), och SD (migration/lag och ordning). Exakt var du landar beror på vad du prioriterar när det blir målkonflikter.

Några frågor som avgör rätt mycket:
1) Vård/privat vs offentlig: Ska privata vinster i välfärden begränsas eller är valfrihet viktigast?  
2) Arbetsrätt/fack: Mer “flexibilitet” för arbetsgivare eller starkare skydd för anställda?  
3) Klimatpolitik: Är du okej med styrmedel/skatter (bränsle, flyg osv) eller ska det främst lösas via teknik (typ kärnkraft/innovation)?  
4) EU: Mer EU-samarbete eller mer svensk självständighet?  
5) Bostadsmarknaden: Marknadshyror/reformer eller mer reglering?

Svara på de där så går det att ringa in ganska exakt vilket parti (eller vilket block) du egentligen är närmast."
1119,baseline,"Utifrån det du skriver låter du som ganska klassisk “höger” i svensk bemärkelse: kärnkraft ja, tuffare tag mot grov brottslighet, mer försvar, stramare migration med tydliga krav, mer ordning i skolan. Där hamnar du närmare M än typ S/MP/V helt klart.

Men: din skattegrej (platt skatt med undantag för låginkomsttagare) är mer liberal/klassisk borgerlig än vad Moderaterna brukar våga säga rakt ut i Sverige. M pratar gärna jobbskatteavdrag och sänkt skatt, men de har inte linjen “samma procentsats för alla” som huvudspår. Där är du nästan mer inne på libertarian-/klassisk liberal-hållet (fast det finns inget stort riksdagsparti som kör ren platt skatt).

I praktiken skulle jag säga:
- Moderaterna: matchar mycket av “lag och ordning”, försvar, kärnkraft, stram migration, skolordning. Troligen “bäst helhet” av riksdagspartierna för dig.
- Sverigedemokraterna: om invandring/återvandring och “svensk lag, svenska normer”-delen är din absolut viktigaste fråga så lutar du kanske mer dit. SD brukar också vara mer offensiva i retoriken om utvisning vid brott.
- Liberalerna: kan passa om du är mer skol-/kunskapsfokuserad och gillar kärnkraft, men L är rätt vingliga och har inte riktigt din “hårdare tag”-profil lika tydligt som M/SD. (Och skattepolitiken är inte platt-skatt där heller.)
- KD: law & order och värderingskonservativt, men skatte- och energilinjen är inte lika “ren” som din.

Några följdfrågor som avgör vilket håll du landar åt:
1) Välfärd: vill du ha mer privat/valfrihet (vård/skola/omsorg) eller mer statligt/kommunalt?  
2) NATO/EU: hur viktig är EU-frågan för dig? (SD mer skeptiska historiskt, M mer EU-vänliga.)  
3) Klimat: tycker du att klimatpolitiken ska vara ganska nedtonad så länge man kör kärnkraft, eller vill du ha hård styrning/avgifter?  
4) Ekonomi: är du okej med att man behåller en del omfördelning via skatter/bidrag, eller vill du generellt banta staten?

Svarar du på de så går det att ringa in om du är “M”, “M men SD om migration trumfar allt”, eller mer “klassisk liberal som saknar ett riktigt parti”."
1114,baseline,"Utifrån det du skriver låter du som ganska klassisk “högerliberal/konservativ” med fokus på ordning, försvar och realism i energifrågan. Moderaterna ligger nära på mycket, men det finns några punkter där du kanske passar bättre i ett annat hörn av högern beroende på hur hård du är i vissa frågor.

Det som skriker M (och delvis KD/SD):
- Kärnkraft: M är tydligt pro-kärnkraft. Även KD och SD.
- Hårdare straff / brott: M driver på hårdare tag. SD och KD brukar vara minst lika hårda.
- Försvaret: M är väldigt tydliga med upprustning (SD och KD också).
- Invandring/integration: “Krav på språk”, “inte fler än jobb/bostäder”, “spridning”, “svensk lag gäller” → det är ganska mainstream i Tidö-linjen. Din formulering om utvisning vid grovt brott “inom 10 år” låter dock mer SD-hårt än M, men M har rört sig åt det hållet.

Där du kan skilja dig från M (och de flesta partier):
- Platt skatt (samma % för nästan alla): Här är du mer ideologiskt “klassisk liberal” än vad M faktiskt är i praktiken. M vill sänka skatt och värnar jobbskatteavdrag osv, men de går inte till val på ren platt skatt. Om detta är en hjärtefråga för dig är det snarare L (liberalare skatteprofil i teorin) eller rent av “tänk-tank-liberalism” än något riksdagsparti som är klockrent.
- Satsa mer på tågräls: Det här låter lite mer S/MP/C än M. M brukar vara mer “underhåll och väg också” och ibland skeptiska till jättedyra järnvägsprojekt. Du kan absolut tycka detta och ändå vara M, men det är inte deras mest naturliga profilfråga.
- Avskaffa fribeloppet: Lite udda. Menar du fribeloppet för CSN (att man får tjäna pengar utan att studiemedlet minskas)? Att avskaffa det skulle göra det svårare att jobba extra under studier, vilket brukar vara mer “ordningsstat/regelstat” än borgerlig flexibilitet. Här behöver du nästan utveckla vad du vill uppnå.
- “Forskning ska värderas av vetenskap, inte politiker”: Alla säger detta, men i praktiken vill olika partier styra olika mycket. M/L brukar prata om kvalitet och excellens, S/MP mer om riktade satsningar och “samhällsutmaningar”.

Min snabbbedömning:
- Om du prioriterar kärnkraft + försvar + hård kriminalpolitik + stram migration: du hamnar någonstans i triangeln M–KD–SD.
- Om du dessutom vill ha extra hårda migrations- och utvisningsregler: mer åt SD.
- Om du är mer “lag och ordning + värderingskonservativ” (familj, socialt ansvar, moralfrågor): mer åt KD.
- Om din största ideologiska grej är platt skatt och liberal ekonomisk linje: närmast L i retoriken, men de är samtidigt mjukare än du i brott/migration och har varit mer kärnkraftssplittrade historiskt (även om de svängt).

Frågor som avgör rätt mycket vilket parti som matchar bäst:
1) Var ligger du i välfärdsfrågan: mer privat (valfrihet/vinster) eller mer statligt/kommunalt?  
2) Tycker du Sverige ska ha hårdare krav för medborgarskap (språk/försörjning/vandel) och hur hårt?  
3) EU: mer makt till EU (L/M-ish) eller mer skeptisk (SD-ish)?  
4) Klimatpolitiken (utöver kärnkraft): koldioxidskatt, förbud, subventioner – hur mycket styrning tål du?  
5) Syn på NATO/USA-samarbete (antar att du är för, men hur långt)?

Svarar du på de där fem kan man ganska enkelt ringa in om du är “M med några specialgrejer” eller om du egentligen är mer SD/KD/L."
